,Nb defined years,Series Code,Short definition
1364,288,BAR.SCHL.1519.FE,"Average years of total schooling, 15-19, female is the average years of education completed among females age 15-19."
1365,288,BAR.SCHL.15UP,"Average years of total schooling, 15+, total is the average years of education completed among people over age 15."
1366,288,BAR.SCHL.15UP.FE,"Average years of total schooling, 15+, female is the average years of education completed among females over age 15."
1367,288,BAR.SCHL.2024,"Average years of total schooling, 20-24, total is the average years of education completed among people age 20-24."
1368,288,BAR.SCHL.2024.FE,"Average years of total schooling, 20-24, female is the average years of education completed among females age 20-24."
1369,288,BAR.PRM.SCHL.75UP,"Average years of primary schooling, 75+, total is the average years of primary education completed among people over age 75."
1370,288,BAR.SCHL.2529,"Average years of total schooling, 25-29, total is the average years of education completed among people age 25-29."
1371,288,BAR.SCHL.2529.FE,"Average years of total schooling, 25-29, female is the average years of education completed among females age 25-29."
1372,288,BAR.SCHL.4044,"Average years of total schooling, 40-44, total is the average years of education completed among people age 40-44."
1373,288,BAR.SCHL.25UP,"Average years of total schooling, 25+, total is the average years of education completed among people over age 25."
1374,288,BAR.SCHL.7074.FE,"Average years of total schooling, 70-74, female is the average years of education completed among females age 70-74."
1375,288,BAR.SCHL.25UP.FE,"Average years of total schooling, 25+, female is the average years of education completed among females over age 25."
1376,288,BAR.SCHL.3034,"Average years of total schooling, 30-34, total is the average years of education completed among people age 30-34."
1377,288,BAR.SCHL.3034.FE,"Average years of total schooling, 30-34, female is the average years of education completed among females age 30-34."
1378,288,BAR.SCHL.1519,"Average years of total schooling, 15-19, total is the average years of education completed among people age 15-19."
1379,288,BAR.SCHL.3539.FE,"Average years of total schooling, 35-39, female is the average years of education completed among females age 35-39."
1380,288,BAR.NOED.1519.FE.ZS,Percentage of female population age 15-19 with no education
1381,288,BAR.SEC.CMPT.2024.ZS,Percentage of population age 20-24 with secondary schooling. Completed Secondary
1382,288,BAR.SCHL.75UP,"Average years of total schooling, 75+, total is the average years of education completed among people over age 75."
1383,288,BAR.SEC.CMPT.4044.ZS,Percentage of population age 40-44 with secondary schooling. Completed Secondary
1384,288,BAR.SEC.CMPT.75UP.ZS,Percentage of population age 75+ with secondary schooling. Completed Secondary
1385,288,BAR.SEC.CMPT.75UP.FE.ZS,Percentage of female population age 75+ with secondary schooling. Completed Secondary
1386,288,BAR.SEC.CMPT.7074.ZS,Percentage of population age 70-74 with secondary schooling. Completed Secondary
1387,288,BAR.SEC.CMPT.7074.FE.ZS,Percentage of female population age 70-74 with secondary schooling. Completed Secondary
1388,288,BAR.SEC.CMPT.6569.ZS,Percentage of population age 65-69 with secondary schooling. Completed Secondary
1389,288,BAR.SEC.CMPT.6569.FE.ZS,Percentage of female population age 65-69 with secondary schooling. Completed Secondary
1390,288,BAR.SEC.CMPT.6064.ZS,Percentage of population age 60-64 with secondary schooling. Completed Secondary
1391,288,BAR.SEC.CMPT.6064.FE.ZS,Percentage of female population age 60-64 with secondary schooling. Completed Secondary
1392,288,BAR.SEC.CMPT.5559.ZS,Percentage of population age 55-59 with secondary schooling. Completed Secondary
1393,288,BAR.SEC.CMPT.5559.FE.ZS,Percentage of female population age 55-59 with secondary schooling. Completed Secondary
1394,288,BAR.SEC.CMPT.5054.ZS,Percentage of population age 50-54 with secondary schooling. Completed Secondary
1395,288,BAR.SEC.CMPT.5054.FE.ZS,Percentage of female population age 50-54 with secondary schooling. Completed Secondary
1396,288,BAR.SEC.CMPT.4549.ZS,Percentage of population age 45-49 with secondary schooling. Completed Secondary
1397,288,BAR.SEC.CMPT.4549.FE.ZS,Percentage of female population age 45-49 with secondary schooling. Completed Secondary
1398,288,BAR.SEC.CMPT.4044.FE.ZS,Percentage of female population age 40-44 with secondary schooling. Completed Secondary
1399,288,BAR.SCHL.75UP.FE,"Average years of total schooling, 75+, female is the average years of education completed among females over age 75."
1400,288,BAR.SEC.CMPT.3539.ZS,Percentage of population age 35-39 with secondary schooling. Completed Secondary
1401,288,BAR.SEC.CMPT.3539.FE.ZS,Percentage of female population age 35-39 with secondary schooling. Completed Secondary
1402,288,BAR.SEC.CMPT.3034.ZS,Percentage of population age 30-34 with secondary schooling. Completed Secondary
1403,288,BAR.SEC.CMPT.3034.FE.ZS,Percentage of female population age 30-34 with secondary schooling. Completed Secondary
1404,288,BAR.SEC.CMPT.25UP.ZS,Percentage of population age 25+ with secondary schooling. Completed Secondary
1405,288,BAR.SEC.CMPT.25UP.FE.ZS,Percentage of female population age 25+ with secondary schooling. Completed Secondary
1406,288,BAR.SEC.CMPT.2529.ZS,Percentage of population age 25-29 with secondary schooling. Completed Secondary
1407,288,BAR.SEC.CMPT.2529.FE.ZS,Percentage of female population age 25-29 with secondary schooling. Completed Secondary
1408,288,BAR.PRM.SCHL.6569.FE,"Average years of primary schooling, 65-69, female is the average years of primary education completed among females age 65-69."
1409,288,BAR.SEC.CMPT.2024.FE.ZS,Percentage of female population age 20-24 with secondary schooling. Completed Secondary
1410,288,BAR.SEC.CMPT.15UP.ZS,Percentage of population age 15+ with secondary schooling. Completed Secondary
1411,288,BAR.SEC.CMPT.15UP.FE.ZS,Percentage of female population age 15+ with secondary schooling. Completed Secondary
1412,288,BAR.SEC.CMPT.1519.ZS,Percentage of population age 15-19 with secondary schooling. Completed Secondary
1413,288,BAR.SEC.CMPT.1519.FE.ZS,Percentage of female population age 15-19 with secondary schooling. Completed Secondary
1414,288,BAR.PRM.SCHL.7074,"Average years of primary schooling, 70-74, total is the average years of primary education completed among people age 70-74."
1415,288,BAR.PRM.SCHL.4549,"Average years of primary schooling, 45-49, total is the average years of primary education completed among people age 45-49."
1416,288,BAR.PRM.SCHL.6569,"Average years of primary schooling, 65-69, total is the average years of primary education completed among people age 65-69."
1417,288,BAR.PRM.ICMP.4549.ZS,Percentage of population age 45-49 with primary schooling. Total (Incomplete and Completed Primary)
1418,288,BAR.PRM.ICMP.1519.ZS,Percentage of population age 15-19 with primary schooling. Total (Incomplete and Completed Primary)
1419,288,BAR.PRM.ICMP.15UP.FE.ZS,Percentage of female population age 15+ with primary schooling. Total (Incomplete and Completed Primary)
1420,288,BAR.PRM.ICMP.15UP.ZS,Percentage of population age 15+ with primary schooling. Total (Incomplete and Completed Primary)
1421,288,BAR.PRM.ICMP.2024.FE.ZS,Percentage of female population age 20-24 with primary schooling. Total (Incomplete and Completed Primary)
1422,288,BAR.PRM.ICMP.2024.ZS,Percentage of population age 20-24 with primary schooling. Total (Incomplete and Completed Primary)
1423,288,BAR.PRM.ICMP.2529.FE.ZS,Percentage of female population age 25-29 with primary schooling. Total (Incomplete and Completed Primary)
1424,288,BAR.PRM.ICMP.2529.ZS,Percentage of population age 25-29 with primary schooling. Total (Incomplete and Completed Primary)
1425,288,BAR.PRM.ICMP.25UP.FE.ZS,Percentage of female population age 25+ with primary schooling. Total (Incomplete and Completed Primary)
1426,288,BAR.PRM.ICMP.25UP.ZS,Percentage of population age 25+ with primary schooling. Total (Incomplete and Completed Primary)
1427,288,BAR.PRM.ICMP.3034.FE.ZS,Percentage of female population age 30-34 with primary schooling. Total (Incomplete and Completed Primary)
1428,288,BAR.PRM.ICMP.3034.ZS,Percentage of population age 30-34 with primary schooling. Total (Incomplete and Completed Primary)
1429,288,BAR.PRM.ICMP.3539.FE.ZS,Percentage of female population age 35-39 with primary schooling. Total (Incomplete and Completed Primary)
1430,288,BAR.PRM.ICMP.3539.ZS,Percentage of population age 35-39 with primary schooling. Total (Incomplete and Completed Primary)
1431,288,BAR.PRM.ICMP.4044.FE.ZS,Percentage of female population age 40-44 with primary schooling. Total (Incomplete and Completed Primary)
1432,288,BAR.PRM.ICMP.4044.ZS,Percentage of population age 40-44 with primary schooling. Total (Incomplete and Completed Primary)
1433,288,BAR.PRM.ICMP.1519.FE.ZS,Percentage of female population age 15-19 with primary schooling. Total (Incomplete and Completed Primary)
1434,288,BAR.PRM.CMPT.75UP.ZS,Percentage of population age 75+ with primary schooling. Completed Primary
1435,288,BAR.PRM.CMPT.75UP.FE.ZS,Percentage of female population age 75+ with primary schooling. Completed Primary
1436,288,BAR.PRM.CMPT.5054.ZS,Percentage of population age 50-54 with primary schooling. Completed Primary
1437,288,BAR.PRM.CMPT.3539.ZS,Percentage of population age 35-39 with primary schooling. Completed Primary
1438,288,BAR.PRM.CMPT.4044.FE.ZS,Percentage of female population age 40-44 with primary schooling. Completed Primary
1439,288,BAR.PRM.CMPT.4044.ZS,Percentage of population age 40-44 with primary schooling. Completed Primary
1440,288,BAR.PRM.CMPT.4549.FE.ZS,Percentage of female population age 45-49 with primary schooling. Completed Primary
1441,288,BAR.PRM.CMPT.4549.ZS,Percentage of population age 45-49 with primary schooling. Completed Primary
1442,288,BAR.PRM.CMPT.5054.FE.ZS,Percentage of female population age 50-54 with primary schooling. Completed Primary
1443,288,BAR.PRM.CMPT.5559.FE.ZS,Percentage of female population age 55-59 with primary schooling. Completed Primary
1444,288,BAR.PRM.CMPT.7074.ZS,Percentage of population age 70-74 with primary schooling. Completed Primary
1445,288,BAR.PRM.CMPT.5559.ZS,Percentage of population age 55-59 with primary schooling. Completed Primary
1446,288,BAR.PRM.CMPT.6064.FE.ZS,Percentage of female population age 60-64 with primary schooling. Completed Primary
1447,288,BAR.PRM.CMPT.6064.ZS,Percentage of population age 60-64 with primary schooling. Completed Primary
1448,288,BAR.PRM.CMPT.6569.FE.ZS,Percentage of female population age 65-69 with primary schooling. Completed Primary
1449,288,BAR.PRM.CMPT.6569.ZS,Percentage of population age 65-69 with primary schooling. Completed Primary
1450,288,BAR.PRM.CMPT.7074.FE.ZS,Percentage of female population age 70-74 with primary schooling. Completed Primary
1451,288,BAR.PRM.ICMP.4549.FE.ZS,Percentage of female population age 45-49 with primary schooling. Total (Incomplete and Completed Primary)
1452,288,BAR.PRM.ICMP.5054.FE.ZS,Percentage of female population age 50-54 with primary schooling. Total (Incomplete and Completed Primary)
1453,288,BAR.PRM.SCHL.6064.FE,"Average years of primary schooling, 60-64, female is the average years of primary education completed among females age 60-64."
1454,288,BAR.PRM.ICMP.5054.ZS,Percentage of population age 50-54 with primary schooling. Total (Incomplete and Completed Primary)
1455,288,BAR.PRM.SCHL.25UP,"Average years of primary schooling, 25+, total is the average years of primary education completed among people over age 25."
1456,288,BAR.PRM.SCHL.25UP.FE,"Average years of primary schooling, 25+, female is the average years of primary education completed among females over age 25."
1457,288,BAR.PRM.SCHL.3034,"Average years of primary schooling, 30-34, total is the average years of primary education completed among people age 30-34."
1458,288,BAR.PRM.SCHL.3034.FE,"Average years of primary schooling, 30-34, female is the average years of primary education completed among females age 30-34."
1459,288,BAR.PRM.SCHL.3539,"Average years of primary schooling, 35-39, total is the average years of primary education completed among people age 35-39."
1460,288,BAR.PRM.SCHL.3539.FE,"Average years of primary schooling, 35-39, female is the average years of primary education completed among females age 35-39."
1461,288,BAR.PRM.SCHL.4044,"Average years of primary schooling, 40-44, total is the average years of primary education completed among people age 40-44."
1462,288,BAR.PRM.SCHL.4044.FE,"Average years of primary schooling, 40-44, female is the average years of primary education completed among females age 40-44."
1463,288,BAR.SEC.ICMP.1519.ZS,Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary)
1464,288,BAR.PRM.SCHL.4549.FE,"Average years of primary schooling, 45-49, female is the average years of primary education completed among females age 45-49."
1465,288,BAR.PRM.SCHL.5054,"Average years of primary schooling, 50-54, total is the average years of primary education completed among people age 50-54."
1466,288,BAR.PRM.SCHL.5054.FE,"Average years of primary schooling, 50-54, female is the average years of primary education completed among females age 50-54."
1467,288,BAR.PRM.SCHL.5559,"Average years of primary schooling, 55-59, total is the average years of primary education completed among people age 55-59."
1468,288,BAR.PRM.SCHL.5559.FE,"Average years of primary schooling, 55-59, female is the average years of primary education completed among females age 55-59."
1469,288,BAR.PRM.SCHL.6064,"Average years of primary schooling, 60-64, total is the average years of primary education completed among people age 60-64."
1470,288,BAR.PRM.SCHL.2529.FE,"Average years of primary schooling, 25-29, female is the average years of primary education completed among females age 25-29."
1471,288,BAR.PRM.SCHL.2529,"Average years of primary schooling, 25-29, total is the average years of primary education completed among people age 25-29."
1472,288,BAR.PRM.SCHL.2024.FE,"Average years of primary schooling, 20-24, female is the average years of primary education completed among females age 20-24."
1473,288,BAR.PRM.ICMP.7074.FE.ZS,Percentage of female population age 70-74 with primary schooling. Total (Incomplete and Completed Primary)
1474,288,BAR.PRM.ICMP.5559.FE.ZS,Percentage of female population age 55-59 with primary schooling. Total (Incomplete and Completed Primary)
1475,288,BAR.PRM.ICMP.5559.ZS,Percentage of population age 55-59 with primary schooling. Total (Incomplete and Completed Primary)
1476,288,BAR.PRM.ICMP.6064.FE.ZS,Percentage of female population age 60-64 with primary schooling. Total (Incomplete and Completed Primary)
1477,288,BAR.PRM.ICMP.6064.ZS,Percentage of population age 60-64 with primary schooling. Total (Incomplete and Completed Primary)
1478,288,BAR.PRM.ICMP.6569.FE.ZS,Percentage of female population age 65-69 with primary schooling. Total (Incomplete and Completed Primary)
1479,288,BAR.PRM.ICMP.6569.ZS,Percentage of population age 65-69 with primary schooling. Total (Incomplete and Completed Primary)
1480,288,BAR.PRM.ICMP.7074.ZS,Percentage of population age 70-74 with primary schooling. Total (Incomplete and Completed Primary)
1481,288,BAR.PRM.SCHL.2024,"Average years of primary schooling, 20-24, total is the average years of primary education completed among people age 20-24."
1482,288,BAR.PRM.ICMP.75UP.FE.ZS,Percentage of female population age 75+ with primary schooling. Total (Incomplete and Completed Primary)
1483,288,BAR.PRM.ICMP.75UP.ZS,Percentage of population age 75+ with primary schooling. Total (Incomplete and Completed Primary)
1484,288,BAR.PRM.SCHL.1519,"Average years of primary schooling, 15-19, total is the average years of primary education completed among people age 15-19."
